"Employee.ID","Designation","Type.of.Leave_Absent","Type.of.Leave_Casual Leave","Type.of.Leave_Casual Leave Confirmed COE","Type.of.Leave_Earned Leave","Type.of.Leave_Earned Leave Confirmed COE","Type.of.Leave_LWP","Type.of.Leave_Sick Leave","Leave.applied.for.no..of.days","Leave.Dates.From","Leave.Dates.to","Date.of.joining.the.company","Status.of.Leave_Absent","Status.of.Leave_Approved","Status.of.Leave_Rejected","Leave.Dates.From.Date","Leave.Dates.From.Month","Leave.Dates.From.Year","Leave.Dates.to.Date","Leave.Dates.to.Month","Leave.Dates.to.Year","From.my","To.my"
"FXI220","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-18,2017-05-18,2017-01-09,0,1,0,18,5,2017,18,5,2017,52017,52017
"FXI220","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-03-22,2017-03-22,2017-01-09,0,1,0,22,3,2017,22,3,2017,32017,32017
"FXI220","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-22,2017-05-22,2017-01-09,0,1,0,22,5,2017,22,5,2017,52017,52017
"FXI220","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-24,2017-05-24,2017-01-09,0,1,0,24,5,2017,24,5,2017,52017,52017
"FXI101","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-04,2017-04-04,2016-02-17,0,1,0,4,4,2017,4,4,2017,42017,42017
"FXI101","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-01-31,2017-01-31,2016-02-17,0,1,0,31,1,2017,31,1,2017,12017,12017
"FXI101","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-04-12,2017-04-12,2016-02-17,0,1,0,12,4,2017,12,4,2017,42017,42017
"FXI101","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-04-28,2017-04-28,2016-02-17,0,1,0,28,4,2017,28,4,2017,42017,42017
"FXI101","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-05-02,2017-05-03,2016-02-17,0,1,0,2,5,2017,3,5,2017,52017,52017
"FXI224","Intern - Big Data Analytics",0,0,0,1,0,0,0,NA,2017-03-29,2017-03-29,2017-01-02,0,1,0,29,3,2017,29,3,2017,32017,32017
"FXI222","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-01-27,2017-01-27,2017-01-05,0,1,0,27,1,2017,27,1,2017,12017,12017
"FXI221","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-24,2017-04-24,2017-01-05,0,1,0,24,4,2017,24,4,2017,42017,42017
"FXI221","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-02-01,2017-02-01,2017-01-05,0,1,0,1,2,2017,1,2,2017,22017,22017
"FXI221","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-01-20,2017-01-20,2017-01-05,0,1,0,20,1,2017,20,1,2017,12017,12017
"FXI221","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-14,2017-03-14,2017-01-05,0,1,0,14,3,2017,14,3,2017,32017,32017
"FXI221","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-22,2017-03-22,2017-01-05,0,1,0,22,3,2017,22,3,2017,32017,32017
"FXI221","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-27,2017-03-27,2017-01-05,0,1,0,27,3,2017,27,3,2017,32017,32017
"FXI221","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-30,2017-03-30,2017-01-05,0,1,0,30,3,2017,30,3,2017,32017,32017
"FXI221","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-02-17,2017-02-17,2017-01-05,0,1,0,17,2,2017,17,2,2017,22017,22017
"FXI223","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-12,2017-04-12,2017-01-09,0,1,0,12,4,2017,12,4,2017,42017,42017
"FXI223","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-17,2017-04-17,2017-01-09,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI223","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-02-23,2017-02-23,2017-01-09,0,1,0,23,2,2017,23,2,2017,22017,22017
"FXI223","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-03,2017-03-03,2017-01-09,0,1,0,3,3,2017,3,3,2017,32017,32017
"FXI223","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-02-06,2017-02-07,2017-01-09,0,1,0,6,2,2017,7,2,2017,22017,22017
"FXI223","Intern - Big Data Analytics",0,0,0,0,0,1,0,8,2017-02-08,2017-02-17,2017-01-09,0,0,1,8,2,2017,17,2,2017,22017,22017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-03,2017-04-03,2017-01-20,0,1,0,3,4,2017,3,4,2017,42017,42017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-04,2017-04-04,2017-01-20,0,1,0,4,4,2017,4,4,2017,42017,42017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-05,2017-04-05,2017-01-20,0,1,0,5,4,2017,5,4,2017,42017,42017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-06,2017-04-06,2017-01-20,0,1,0,6,4,2017,6,4,2017,42017,42017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-07,2017-04-07,2017-01-20,0,1,0,7,4,2017,7,4,2017,42017,42017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-02-17,2017-02-17,2017-01-20,0,1,0,17,2,2017,17,2,2017,22017,22017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-24,2017-03-24,2017-01-20,0,1,0,24,3,2017,24,3,2017,32017,32017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-03,2017-05-03,2017-01-20,0,1,0,3,5,2017,3,5,2017,52017,52017
"FXI229","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-04,2017-05-04,2017-01-20,0,1,0,4,5,2017,4,5,2017,52017,52017
"FXI229","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-02-21,2017-02-21,2017-01-20,0,1,0,21,2,2017,21,2,2017,22017,22017
"FXI253","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-03,2017-03-03,2017-02-02,0,1,0,3,3,2017,3,3,2017,32017,32017
"FXI253","Intern - Big Data Analytics",0,0,0,0,0,1,0,3,2017-04-17,2017-04-19,2017-02-02,0,1,0,17,4,2017,19,4,2017,42017,42017
"FXI280","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-06,2017-04-06,2017-02-20,0,1,0,6,4,2017,6,4,2017,42017,42017
"FXI280","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-13,2017-04-13,2017-02-20,0,1,0,13,4,2017,13,4,2017,42017,42017
"FXI280","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-20,2017-04-20,2017-02-20,0,1,0,20,4,2017,20,4,2017,42017,42017
"FXI280","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-04,2017-05-04,2017-02-20,0,1,0,4,5,2017,4,5,2017,52017,52017
"FXI280","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-05-05,2017-05-05,2017-02-20,0,1,0,5,5,2017,5,5,2017,52017,52017
"FXI280","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-04-19,2017-04-19,2017-02-20,0,1,0,19,4,2017,19,4,2017,42017,42017
"FXI280","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-04-21,2017-04-21,2017-02-20,0,1,0,21,4,2017,21,4,2017,42017,42017
"FXI280","Intern - Big Data Analytics",0,0,0,0,0,1,0,5,2017-03-15,2017-03-21,2017-02-20,0,1,0,15,3,2017,21,3,2017,32017,32017
"FXI280","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-05-02,2017-05-03,2017-02-20,0,1,0,2,5,2017,3,5,2017,52017,52017
"FXI280","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-05-05,2017-05-05,2017-02-20,0,1,0,5,5,2017,5,5,2017,52017,52017
"FXI231","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-05,2017-04-05,2017-01-20,0,1,0,5,4,2017,5,4,2017,42017,42017
"FXI231","Intern - Big Data Analytics",0,0,0,0,0,1,0,3,2017-04-10,2017-04-12,2017-01-20,0,1,0,10,4,2017,12,4,2017,42017,42017
"FXI231","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-03-07,2017-03-08,2017-01-20,0,1,0,7,3,2017,8,3,2017,32017,32017
"FXI231","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-03-16,2017-03-17,2017-01-20,0,1,0,16,3,2017,17,3,2017,32017,32017
"FXI242","Intern - Big Data Analytics",1,0,0,0,0,0,0,1,2017-03-03,2017-03-03,2017-01-31,0,1,0,3,3,2017,3,3,2017,32017,32017
"FXI242","Intern - Big Data Analytics",1,0,0,0,0,0,0,1,2017-05-11,2017-05-11,2017-01-31,0,1,0,11,5,2017,11,5,2017,52017,52017
"FXI242","Intern - Big Data Analytics",1,0,0,0,0,0,0,0.5,2017-04-17,2017-04-17,2017-01-31,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI230","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2017-01-20,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI230","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-20,2017-04-20,2017-01-20,0,1,0,20,4,2017,20,4,2017,42017,42017
"FXI230","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-02-17,2017-02-17,2017-01-20,0,1,0,17,2,2017,17,2,2017,22017,22017
"FXI230","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-02,2017-03-02,2017-01-20,0,1,0,2,3,2017,2,3,2017,32017,32017
"FXI230","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-16,2017-05-16,2017-01-20,0,1,0,16,5,2017,16,5,2017,52017,52017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-04-04,2017-04-04,2017-01-20,0,1,0,4,4,2017,4,4,2017,42017,42017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-04-11,2017-04-11,2017-01-20,0,1,0,11,4,2017,11,4,2017,42017,42017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-03-21,2017-03-21,2017-01-20,0,1,0,21,3,2017,21,3,2017,32017,32017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-03-22,2017-03-22,2017-01-20,0,1,0,22,3,2017,22,3,2017,32017,32017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,1.5,2017-03-23,2017-03-24,2017-01-20,0,1,0,23,3,2017,24,3,2017,32017,32017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-03-30,2017-03-30,2017-01-20,0,1,0,30,3,2017,30,3,2017,32017,32017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-16,2017-05-16,2017-01-20,0,1,0,16,5,2017,16,5,2017,52017,52017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-22,2017-05-22,2017-01-20,0,1,0,22,5,2017,22,5,2017,52017,52017
"FXI230","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-24,2017-05-24,2017-01-20,0,1,0,24,5,2017,24,5,2017,52017,52017
"FXI241","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-14,2017-03-14,2017-01-30,0,1,0,14,3,2017,14,3,2017,32017,32017
"FXI241","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-17,2017-03-17,2017-01-30,0,1,0,17,3,2017,17,3,2017,32017,32017
"FXI241","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-02,2017-05-02,2017-01-30,0,1,0,2,5,2017,2,5,2017,52017,52017
"FXI241","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-04-19,2017-04-19,2017-01-30,0,1,0,19,4,2017,19,4,2017,42017,42017
"FXI241","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-02-20,2017-02-20,2017-01-30,0,1,0,20,2,2017,20,2,2017,22017,22017
"FXI241","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-05-15,2017-05-15,2017-01-30,0,1,0,15,5,2017,15,5,2017,52017,52017
"FXI241","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-05-22,2017-05-22,2017-01-30,0,1,0,22,5,2017,22,5,2017,52017,52017
"FXI243","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-08,2017-03-08,2017-01-30,0,1,0,8,3,2017,8,3,2017,32017,32017
"FXI243","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-02,2017-05-02,2017-01-30,0,1,0,2,5,2017,2,5,2017,52017,52017
"FXI243","Intern - Big Data Analytics",0,0,0,0,0,1,0,6,2017-04-11,2017-04-18,2017-01-30,0,1,0,11,4,2017,18,4,2017,42017,42017
"FXI243","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-04-25,2017-04-26,2017-01-30,0,1,0,25,4,2017,26,4,2017,42017,42017
"FXI243","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-05-08,2017-05-09,2017-01-30,0,1,0,8,5,2017,9,5,2017,52017,52017
"FXI243","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-05-03,2017-05-04,2017-01-30,0,0,1,3,5,2017,4,5,2017,52017,52017
"FXI243","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-05-25,2017-05-25,2017-01-30,0,1,0,25,5,2017,25,5,2017,52017,52017
"FXI228","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-04-21,2017-04-21,2017-01-20,0,1,0,21,4,2017,21,4,2017,42017,42017
"FXI228","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2017-01-20,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI228","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-01-27,2017-01-27,2017-01-20,0,1,0,27,1,2017,27,1,2017,12017,12017
"FXI228","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-09,2017-03-09,2017-01-20,0,1,0,9,3,2017,9,3,2017,32017,32017
"FXI228","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-02-28,2017-02-28,2017-01-20,0,1,0,28,2,2017,28,2,2017,22017,22017
"FXI245","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-07,2017-04-07,2017-01-31,0,1,0,7,4,2017,7,4,2017,42017,42017
"FXI245","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2017-01-31,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI245","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-10,2017-03-10,2017-01-31,0,1,0,10,3,2017,10,3,2017,32017,32017
"FXI245","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-03-22,2017-03-22,2017-01-31,0,1,0,22,3,2017,22,3,2017,32017,32017
"FXI245","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-03-28,2017-03-28,2017-01-31,0,1,0,28,3,2017,28,3,2017,32017,32017
"FXI245","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-05-03,2017-05-03,2017-01-31,0,1,0,3,5,2017,3,5,2017,52017,52017
"FXI245","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-05-10,2017-05-10,2017-01-31,0,1,0,10,5,2017,10,5,2017,52017,52017
"FXI245","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-05-22,2017-05-23,2017-01-31,0,1,0,22,5,2017,23,5,2017,52017,52017
"FXI264","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-02-13,2017-02-13,2017-02-08,0,1,0,13,2,2017,13,2,2017,22017,22017
"FXI264","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-29,2017-03-29,2017-02-08,0,1,0,29,3,2017,29,3,2017,32017,32017
"FXI264","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-08,2017-05-08,2017-02-08,0,1,0,8,5,2017,8,5,2017,52017,52017
"FXI264","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-03-30,2017-03-30,2017-02-08,0,1,0,30,3,2017,30,3,2017,32017,32017
"FXI264","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-09,2017-05-09,2017-02-08,0,1,0,9,5,2017,9,5,2017,52017,52017
"FXI264","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-10,2017-05-10,2017-02-08,0,1,0,10,5,2017,10,5,2017,52017,52017
"FXI265","Intern - Big Data Analytics",1,0,0,0,0,0,0,1,2017-04-25,2017-04-25,2017-02-08,1,0,0,25,4,2017,25,4,2017,42017,42017
"FXI246","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-04,2017-04-04,2017-01-31,0,1,0,4,4,2017,4,4,2017,42017,42017
"FXI246","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2017-01-31,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI246","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-02-28,2017-02-28,2017-01-31,0,1,0,28,2,2017,28,2,2017,22017,22017
"FXI246","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-17,2017-03-17,2017-01-31,0,1,0,17,3,2017,17,3,2017,32017,32017
"FXI246","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-04-26,2017-04-26,2017-01-31,0,1,0,26,4,2017,26,4,2017,42017,42017
"FXI246","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-05-02,2017-05-02,2017-01-31,0,1,0,2,5,2017,2,5,2017,52017,52017
"FXI246","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-23,2017-05-23,2017-01-31,0,1,0,23,5,2017,23,5,2017,52017,52017
"FXI244","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-10,2017-04-10,2017-01-30,0,1,0,10,4,2017,10,4,2017,42017,42017
"FXI244","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-28,2017-04-28,2017-01-30,0,1,0,28,4,2017,28,4,2017,42017,42017
"FXI244","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-17,2017-03-17,2017-01-30,0,1,0,17,3,2017,17,3,2017,32017,32017
"FXI244","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-04-07,2017-04-07,2017-01-30,0,1,0,7,4,2017,7,4,2017,42017,42017
"FXI244","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-03-28,2017-03-28,2017-01-30,0,1,0,28,3,2017,28,3,2017,32017,32017
"FXI244","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-16,2017-05-16,2017-01-30,0,1,0,16,5,2017,16,5,2017,52017,52017
"FXI263","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-28,2017-04-28,2017-02-06,0,1,0,28,4,2017,28,4,2017,42017,42017
"FXI263","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-03-27,2017-03-27,2017-02-06,0,1,0,27,3,2017,27,3,2017,32017,32017
"FXI263","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-15,2017-05-15,2017-02-06,0,1,0,15,5,2017,15,5,2017,52017,52017
"FXI263","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-16,2017-05-16,2017-02-06,0,1,0,16,5,2017,16,5,2017,52017,52017
"FXI263","Intern - Big Data Analytics",0,0,0,0,0,1,0,2,2017-05-22,2017-05-24,2017-02-06,0,1,0,22,5,2017,24,5,2017,52017,52017
"FXI262","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-17,2017-04-17,2017-02-06,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI262","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-21,2017-04-21,2017-02-06,0,1,0,21,4,2017,21,4,2017,42017,42017
"FXI262","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-02-20,2017-02-20,2017-02-06,0,1,0,20,2,2017,20,2,2017,22017,22017
"FXI262","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-17,2017-03-17,2017-02-06,0,1,0,17,3,2017,17,3,2017,32017,32017
"FXI262","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-18,2017-05-18,2017-02-06,0,1,0,18,5,2017,18,5,2017,52017,52017
"FXI262","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-22,2017-05-22,2017-02-06,0,1,0,22,5,2017,22,5,2017,52017,52017
"FXI262","Intern - Big Data Analytics",0,0,0,0,0,1,0,1.5,2017-03-22,2017-03-23,2017-02-06,0,1,0,22,3,2017,23,3,2017,32017,32017
"FXI262","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-24,2017-05-24,2017-02-06,0,1,0,24,5,2017,24,5,2017,52017,52017
"FXI298","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-05-05,2017-05-05,2017-03-07,0,1,0,5,5,2017,5,5,2017,52017,52017
"FXI299","Intern - Big Data Analytics",0,0,0,0,0,0,1,1,2017-04-25,2017-04-25,2017-03-07,1,0,0,25,4,2017,25,4,2017,42017,42017
"FXI299","Intern - Big Data Analytics",0,0,0,0,0,0,1,1,2017-05-08,2017-05-08,2017-03-07,1,0,0,8,5,2017,8,5,2017,52017,52017
"FXI294","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-05,2017-04-05,2017-03-02,0,1,0,5,4,2017,5,4,2017,42017,42017
"FXI294","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-17,2017-04-17,2017-03-02,0,1,0,17,4,2017,17,4,2017,42017,42017
"FXI294","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-08,2017-05-08,2017-03-02,0,1,0,8,5,2017,8,5,2017,52017,52017
"FXI294","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,2017-05-09,2017-05-09,2017-03-02,0,1,0,9,5,2017,9,5,2017,52017,52017
"FXI294","Intern - Big Data Analytics",0,0,0,0,0,1,0,0.5,2017-05-10,2017-05-10,2017-03-02,0,1,0,10,5,2017,10,5,2017,52017,52017
"FXI292","Intern - Big Data Analytics",0,0,0,1,0,0,0,0.5,2017-04-24,2017-04-24,2017-03-01,0,1,0,24,4,2017,24,4,2017,42017,42017
"FXI292","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-04-28,2017-04-28,2017-03-01,0,1,0,28,4,2017,28,4,2017,42017,42017
"FXI292","Intern - Big Data Analytics",0,0,0,1,0,0,0,1,2017-03-29,2017-03-29,2017-03-01,0,1,0,29,3,2017,29,3,2017,32017,32017
"FXI171","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,0028-02-20,0028-02-20,0001-12-20,0,1,0,28,2,2017,28,2,2017,22017,22017
"FXI171","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,0001-03-20,0001-03-20,0001-12-20,0,1,0,1,3,2017,1,3,2017,32017,32017
"FXI175","Intern - Big Data Analytics",0,0,0,0,0,1,0,1,0027-02-20,0028-02-20,0008-12-20,0,1,0,27,2,2017,28,2,2017,22017,22017
"FXI175","Intern - Big Data Analytics",0,0,0,0,0,1,0,8,0001-03-20,0010-03-20,0008-12-20,0,1,0,1,3,2017,10,3,2017,32017,32017
"FXI212","Intern - Big Data Analytics",0,0,0,0,0,1,0,4,0026-05-20,0031-05-20,0002-01-20,0,0,1,26,5,2017,31,5,2017,52017,52017
"FXI212","Intern - Big Data Analytics",0,0,0,0,0,1,0,7,0001-06-20,0009-06-20,0002-01-20,0,0,1,1,6,2017,9,6,2017,62017,62017
"FXI221","Intern - Big Data Analytics",0,0,0,0,0,1,0,7,0023-05-20,0031-05-20,0005-01-20,0,1,0,23,5,2017,31,5,2017,52017,52017
"FXI221","Intern - Big Data Analytics",0,0,0,0,0,1,0,6,0001-06-20,0008-06-20,0005-01-20,0,1,0,1,6,2017,8,6,2017,62017,62017
"VHR030","Forex Trader",0,0,0,1,0,0,0,2,0030-03-20,0031-03-20,0011-02-20,0,1,0,30,3,2017,31,3,2017,32017,32017
"VHR030","Forex Trader",0,0,0,1,0,0,0,1,0001-04-20,0001-04-20,0011-02-20,0,1,0,1,4,2017,1,4,2017,42017,42017
"VHR031","Forex Trader",0,0,0,1,0,0,0,1,0030-01-20,0031-01-20,0011-02-20,0,1,0,30,1,2017,31,1,2017,12017,12017
"VHR031","Forex Trader",0,0,0,1,0,0,0,1,0001-02-20,0001-02-20,0011-02-20,0,1,0,1,2,2017,1,2,2017,22017,22017
"VHR123","Trainee Dealer",0,1,0,0,0,0,0,0.5,0031-03-20,0031-03-20,0015-06-20,0,1,0,31,3,2017,31,3,2017,32017,32017
"VHR123","Trainee Dealer",0,1,0,0,0,0,0,1,0003-04-20,0003-04-20,0015-06-20,0,1,0,3,4,2017,3,4,2017,42017,42017
"VHR147","Trainee Dealer",0,0,0,0,0,1,0,1,0031-01-20,0031-01-20,0015-06-20,0,1,0,31,1,2017,31,1,2017,12017,12017
"VHR147","Trainee Dealer",0,0,0,0,0,1,0,2,0001-02-20,0002-02-20,0015-06-20,0,1,0,1,2,2017,2,2,2017,22017,22017
"VHR161","Trainee Dealer",0,0,0,0,0,1,0,8,0020-01-20,0031-01-20,0013-06-20,0,1,0,20,1,2017,31,1,2017,12017,12017
"VHR161","Trainee Dealer",0,0,0,0,0,1,0,7,0001-02-20,0010-02-20,0013-06-20,0,1,0,1,2,2017,10,2,2017,22017,22017
"VHR185","Trainee Dealer",0,0,0,0,0,1,0,0.5,0001-02-20,0001-02-20,0020-07-20,0,1,0,1,2,2017,1,2,2017,22017,22017
"VHR186","Trainee Dealer",0,0,0,0,0,1,0,11,0013-02-20,0028-02-20,0020-07-20,0,1,0,13,2,2017,28,2,2017,22017,22017
"VHR186","Trainee Dealer",0,0,0,0,0,1,0,3,0001-03-20,0003-03-20,0020-07-20,0,1,0,1,3,2017,3,3,2017,32017,32017
"VHR195","Trainee Dealer",0,0,0,1,0,0,0,1,0028-02-20,0028-02-20,0001-06-20,0,1,0,28,2,2017,28,2,2017,22017,22017
"VHR195","Trainee Dealer",0,0,0,1,0,0,0,3,0001-03-20,0003-03-20,0001-06-20,0,1,0,1,3,2017,3,3,2017,32017,32017
"VHR222","Trainee Dealer",0,0,0,0,0,1,0,20,0003-04-20,0028-04-20,0001-02-20,0,0,1,3,4,2017,28,4,2017,42017,42017
"VHR223","Trainee Dealer",0,0,0,0,0,1,0,11,0017-05-20,0031-05-20,0025-01-20,0,1,0,17,5,2017,31,5,2017,52017,52017
"VHR223","Trainee Dealer",0,0,0,0,0,1,0,2,0001-06-20,0002-06-20,0025-01-20,0,1,0,1,6,2017,2,6,2017,62017,62017
"VHR224","Trainee Dealer",0,0,0,0,0,1,0,2,0030-01-20,0031-01-20,0025-11-20,0,1,0,30,1,2017,31,1,2017,12017,12017
